src1_x,src1_y,src1_z,src2_x,src2_y,src2_z,rlt_x,rlt_y,rlt_z
-0.214017,0.638305,-0.054985,-0.155575,0.582948,0.00981118,-0.281359,0.763051,-0.0958815
-0.180159,0.688956,-0.0535076,-0.155149,0.606439,0.0144077,-0.278918,0.78459,-0.0905294
-0.189638,0.757225,-0.0586089,-0.154244,0.628331,0.0201655,-0.276245,0.805498,-0.0842484
-0.182604,0.748671,-0.0449049,-0.152806,0.648339,0.0265517,-0.272963,0.823969,-0.077203
-0.184212,0.771052,-0.0401062,-0.151294,0.666684,0.0334174,-0.269706,0.840889,-0.0697327
-0.185973,0.826128,-0.0726365,-0.149781,0.683698,0.0401553,-0.266549,0.857267,-0.0631877
-0.244511,0.893952,-0.108195,-0.147864,0.699977,0.0468185,-0.26423,0.873954,-0.0575579
-0.190423,0.901082,-0.0935783,-0.145382,0.715713,0.052832,-0.260321,0.889918,-0.0523851
-0.195036,0.891182,-0.0530575,-0.142794,0.730309,0.0574073,-0.256479,0.904247,-0.0479147
-0.182981,0.908442,0.00974037,-0.141271,0.742699,0.0594261,-0.253516,0.916474,-0.0447833
-0.198834,0.94404,-0.0810303,-0.141112,0.753034,0.0595272,-0.252266,0.927153,-0.0454091
-0.216151,0.951443,-0.192797,-0.141048,0.762591,0.0585099,-0.251482,0.937005,-0.0493538
-0.171762,0.936882,-0.188606,-0.13977,0.772308,0.0557456,-0.248635,0.946525,-0.0548478
-0.209093,0.936517,-0.138696,-0.136905,0.782568,0.0508827,-0.245036,0.95638,-0.0612905
-0.185456,0.952813,-0.0604074,-0.133475,0.792978,0.0443153,-0.240483,0.96651,-0.0677089
-0.190462,0.983155,-0.0928764,-0.130812,0.803526,0.0366827,-0.236873,0.97718,-0.0756922
-0.218071,0.991437,-0.123293,-0.128746,0.8145,0.0296572,-0.234472,0.988219,-0.0835291
-0.14625,1.00166,-0.0325183,-0.12702,0.825655,0.0239315,-0.231017,0.99942,-0.0881201
-0.15925,0.995608,-0.0259458,-0.126009,0.835904,0.0184188,-0.22859,1.00939,-0.0922791
-0.159744,0.997236,-0.0901956,-0.125327,0.844247,0.0130978,-0.226545,1.01732,-0.097452
-0.202974,1.01538,-0.128182,-0.124528,0.851066,0.0085119,-0.225291,1.02397,-0.102561
-0.182767,1.05413,-0.0760701,-0.124326,0.857928,0.00427744,-0.224243,1.03129,-0.106181
-0.182767,1.05413,-0.0760701,-0.124124,0.86479,4.29694e-05,-0.223215,1.03848,-0.109728
-0.166606,1.0333,-0.031558,-0.124764,0.87162,-0.00409552,-0.222709,1.04507,-0.112221
-0.178558,0.982968,-0.0817702,-0.126159,0.877385,-0.0076908,-0.223194,1.04947,-0.115135
-0.148871,0.965601,-0.148015,-0.127779,0.882127,-0.00940054,-0.223295,1.05244,-0.117468
-0.156745,1.03686,-0.142766,-0.129302,0.886955,-0.00924612,-0.223457,1.05686,-0.117823
-0.165846,1.06135,-0.153012,-0.13007,0.89289,-0.00850577,-0.223057,1.06277,-0.117801
-0.193586,1.10938,-0.135634,-0.130176,0.900029,-0.00771216,-0.222572,1.0707,-0.11738
-0.179425,1.1259,-0.134396,-0.130102,0.907328,-0.00784537,-0.221636,1.07895,-0.117851
-0.176249,1.09207,-0.143654,-0.13023,0.913114,-0.00884131,-0.220854,1.08489,-0.119343
-0.202256,1.06103,-0.148654,-0.130582,0.916663,-0.0104339,-0.220827,1.08789,-0.12149
-0.166744,1.04561,-0.145005,-0.131062,0.918912,-0.0118346,-0.220215,1.08925,-0.123333
-0.207729,1.09521,-0.137715,-0.131893,0.921471,-0.0131502,-0.22078,1.09187,-0.12491
-0.184421,1.13183,-0.176075,-0.133172,0.92552,-0.0147428,-0.221306,1.09664,-0.127494
-0.177822,1.13733,-0.211143,-0.134876,0.931541,-0.0167721,-0.222107,1.10335,-0.131155
-0.18934,1.12741,-0.228651,-0.136592,0.937966,-0.0190038,-0.223133,1.11013,-0.135292
-0.143214,1.10851,-0.230892,-0.137998,0.943987,-0.0213207,-0.222913,1.116,-0.139475
-0.162627,1.11321,-0.192825,-0.139309,0.949272,-0.0237548,-0.222991,1.12112,-0.142927
-0.175694,1.13572,-0.158424,-0.140907,0.954121,-0.0265937,-0.223612,1.12617,-0.146019
-0.262334,1.14636,-0.11318,-0.142622,0.958969,-0.0297416,-0.226067,1.13132,-0.148448
-0.173014,1.15603,-0.109819,-0.14421,0.963775,-0.0330385,-0.226562,1.13653,-0.150906
-0.229571,1.10681,-0.125727,-0.145254,0.968102,-0.0353554,-0.227645,1.14017,-0.152673
-0.243078,1.0843,-0.113456,-0.145681,0.971353,-0.0357549,-0.228372,1.14224,-0.15228
-0.168178,1.11599,-0.136748,-0.145393,0.973645,-0.0355898,-0.226886,1.14396,-0.151808
-0.193886,1.12739,-0.193651,-0.144126,0.975937,-0.0344021,-0.224984,1.14588,-0.151481
-0.214647,1.13095,-0.209032,-0.142358,0.979411,-0.031446,-0.223045,1.14898,-0.149735
-0.203914,1.17637,-0.194323,-0.140718,0.984462,-0.0274779,-0.221055,1.15448,-0.146738
-0.22808,1.21817,-0.171623,-0.139291,0.990866,-0.0235843,-0.219797,1.16203,-0.14342
-0.200416,1.20102,-0.157464,-0.138204,0.997739,-0.0199038,-0.218345,1.16955,-0.140094
-0.210236,1.20677,-0.196761,-0.137501,1.00446,-0.0168944,-0.217494,1.17688,-0.138278
-0.187343,1.22334,-0.184322,-0.137257,1.01058,-0.0148864,-0.216651,1.1838,-0.137231
-0.206404,1.21295,-0.179489,-0.137246,1.01531,-0.014732,-0.216436,1.18902,-0.137925
-0.110871,1.19254,-0.176099,-0.137268,1.01832,-0.0159518,-0.214346,1.19204,-0.139884
-0.141274,1.18313,-0.172115,-0.137045,1.01945,-0.0180024,-0.212665,1.19297,-0.142538
-0.172829,1.20264,-0.139701,-0.13664,1.01967,-0.0207987,-0.211472,1.19338,-0.145221
-0.233519,1.20809,-0.162906,-0.136129,1.02062,-0.0236909,-0.211412,1.19461,-0.148409
-0.129932,1.18187,-0.169382,-0.135607,1.02304,-0.0263593,-0.209272,1.19672,-0.151444
-0.108396,1.17493,-0.247009,-0.135501,1.02684,-0.0284099,-0.20715,1.20001,-0.155365
-0.130548,1.17414,-0.246305,-0.136013,1.03129,-0.0302688,-0.206119,1.20385,-0.159005
-0.1264,1.16846,-0.273516,-0.137004,1.03517,-0.0321915,-0.205496,1.20695,-0.16318
-0.214217,1.20226,-0.196365,-0.137824,1.0368,-0.0356164,-0.206475,1.20845,-0.1672
-0.218279,1.16411,-0.109545,-0.137708,1.03668,-0.0387642,-0.206596,1.20744,-0.169132
-0.218279,1.16411,-0.109545,-0.137591,1.03655,-0.0419121,-0.206715,1.20645,-0.171025
-0.218279,1.16411,-0.109545,-0.137474,1.03642,-0.04506,-0.206832,1.20548,-0.17288
-0.248143,1.15289,-0.119003,-0.137346,1.03595,-0.0464182,-0.207533,1.20396,-0.173134
-0.166838,1.1554,-0.146785,-0.137347,1.03569,-0.0460401,-0.20672,1.20274,-0.172236
-0.174625,1.17323,-0.193141,-0.13756,1.03571,-0.0440002,-0.206287,1.20217,-0.170655
-0.191191,1.18611,-0.163908,-0.138114,1.0358,-0.0406925,-0.206528,1.20194,-0.167279
-0.191533,1.19469,-0.160982,-0.13886,1.03578,-0.036554,-0.206959,1.20177,-0.163097
-0.186531,1.22309,-0.150329,-0.139915,1.03563,-0.0317657,-0.207584,1.20206,-0.158149
-0.190247,1.22212,-0.180268,-0.141204,1.03551,-0.0266683,-0.208501,1.20233,-0.153596
-0.143876,1.22237,-0.226084,-0.142206,1.03554,-0.0215816,-0.20819,1.20277,-0.150061
-0.214569,1.25404,-0.254514,-0.143005,1.03579,-0.0168252,-0.209101,1.20403,-0.147489
-0.14046,1.27447,-0.244011,-0.143666,1.036,-0.013411,-0.208376,1.20565,-0.146073
-0.137645,1.27451,-0.205366,-0.143911,1.03568,-0.0120528,-0.207202,1.20671,-0.145928
-0.180178,1.24679,-0.175085,-0.143773,1.03436,-0.0126546,-0.206526,1.20622,-0.147101
-0.174485,1.20793,-0.168852,-0.143454,1.03174,-0.0145135,-0.205572,1.20369,-0.149358
-0.133933,1.19982,-0.207912,-0.14307,1.02824,-0.0168197,-0.203764,1.20019,-0.152789
-0.143748,1.23946,-0.177499,-0.142911,1.02533,-0.0193603,-0.202407,1.19811,-0.155773
-0.221218,1.27649,-0.183065,-0.143657,1.02476,-0.0212511,-0.203514,1.19913,-0.158172
-0.148181,1.25292,-0.202793,-0.145277,1.0268,-0.0226519,-0.203995,1.2022,-0.160437
-0.169383,1.2296,-0.180432,-0.147216,1.02997,-0.0240633,-0.205203,1.20585,-0.16222
-0.242965,1.2164,-0.154551,-0.14892,1.03275,-0.0257624,-0.207629,1.20879,-0.163732
-0.254655,1.21322,-0.120781,-0.150252,1.03436,-0.0275254,-0.209875,1.21045,-0.1646
-0.256343,1.18663,-0.146419,-0.151073,1.03452,-0.0290754,-0.211608,1.21014,-0.165756
-0.169648,1.17226,-0.151208,-0.150764,1.03287,-0.0299009,-0.210467,1.20776,-0.166274
-0.203355,1.17824,-0.145821,-0.149795,1.03069,-0.0304815,-0.209375,1.20503,-0.166434
-0.19951,1.22508,-0.109778,-0.148687,1.02941,-0.0303164,-0.208092,1.20418,-0.165139
-0.222184,1.24307,-0.145076,-0.147782,1.02998,-0.0291286,-0.207487,1.20552,-0.163574
-0.252975,1.21608,-0.145211,-0.147207,1.03162,-0.0271738,-0.207833,1.20734,-0.161291
-0.224516,1.21614,-0.148266,-0.146675,1.03387,-0.0248995,-0.207645,1.20972,-0.158801
-0.19844,1.20625,-0.184391,-0.146153,1.03576,-0.0224973,-0.206949,1.2115,-0.156959
-0.206358,1.18534,-0.172491,-0.145653,1.03633,-0.0208515,-0.206447,1.21154,-0.155657
-0.198538,1.20028,-0.177449,-0.145376,1.03573,-0.0199833,-0.206018,1.21072,-0.155242
-0.172469,1.19236,-0.188652,-0.145451,1.03464,-0.0189872,-0.20542,1.20929,-0.154934
-0.220928,1.17827,-0.200427,-0.145792,1.03341,-0.0178739,-0.206065,1.20746,-0.154753
-0.196319,1.17504,-0.213046,-0.146112,1.03215,-0.0168459,-0.206183,1.20558,-0.154911
-0.156697,1.18188,-0.233361,-0.146368,1.03093,-0.0159458,-0.205445,1.20391,-0.155598
-0.144944,1.20009,-0.212114,-0.146528,1.0299,-0.0153545,-0.204391,1.20282,-0.156149
-0.160838,1.18974,-0.195607,-0.146539,1.02914,-0.0146142,-0.203531,1.20182,-0.156212
-0.141942,1.17724,-0.193923,-0.146284,1.02851,-0.01316,-0.202049,1.2007,-0.155541
-0.202889,1.18586,-0.180238,-0.145592,1.02783,-0.0120042,-0.201387,1.19974,-0.154903
-0.189841,1.14833,-0.15528,-0.142939,1.02423,-0.0117219,-0.198557,1.19519,-0.154634
-0.189841,1.14833,-0.15528,-0.140287,1.02063,-0.0114396,-0.195784,1.19072,-0.15437
-0.189841,1.14833,-0.15528,-0.137635,1.01703,-0.0111573,-0.193066,1.18635,-0.154111
-0.168241,1.13496,-0.163694,-0.134951,1.01187,-0.0103956,-0.189939,1.18026,-0.153557
-0.190336,1.11391,-0.168729,-0.132202,1.00475,-0.00952734,-0.187253,1.17196,-0.153009
-0.156,1.07041,-0.168935,-0.129082,0.994888,-0.00831824,-0.18357,1.16026,-0.152143
-0.166738,1.01163,-0.130297,-0.125311,0.981447,-0.00648062,-0.179538,1.14412,-0.149905
-0.132286,1.00152,-0.139781,-0.12073,0.964692,-0.0036843,-0.174104,1.12484,-0.146962
-0.104835,1.03059,-0.146273,-0.115372,0.946083,0.000241179,-0.167468,1.10472,-0.143101
-0.16732,1.05306,0.0265634,-0.110355,0.927304,0.00558343,-0.162548,1.08529,-0.134473
-0.131938,1.10861,-0.147348,-0.108001,0.909793,0.0111707,-0.159629,1.06859,-0.129255
-0.10187,1.09688,-0.22367,-0.107501,0.894892,0.0180683,-0.157984,1.05455,-0.124383
-0.0734049,1.09966,-0.200146,-0.107512,0.881631,0.0268301,-0.156303,1.04246,-0.117312
-0.126175,1.06333,-0.109095,-0.107246,0.868402,0.0355067,-0.15544,1.02991,-0.108645
-0.14645,1.02433,-0.0590218,-0.10682,0.853714,0.0435227,-0.154842,1.01541,-0.0997965
-0.13563,0.973372,-0.0626107,-0.106426,0.836522,0.0508997,-0.154072,0.99772,-0.0918233
-0.11843,0.95995,-0.0856628,-0.105851,0.816263,0.0578187,-0.152796,0.97711,-0.0849195
-0.101631,0.944822,-0.134242,-0.104541,0.792946,0.0639813,-0.150489,0.953613,-0.0798666
-0.100374,0.925461,-0.164055,-0.102166,0.766401,0.0694939,-0.147159,0.927037,-0.076148
-0.113588,0.921284,-0.130487,-0.0981079,0.736629,0.0743888,-0.14251,0.897744,-0.0724378
-0.113588,0.921284,-0.130487,-0.0940495,0.706856,0.0792837,-0.137955,0.869038,-0.0688018
-0.113731,0.904508,-0.0659514,-0.0928035,0.686607,0.0868737,-0.136249,0.849904,-0.0613065
-0.113731,0.904508,-0.0659514,-0.0915575,0.666358,0.0944637,-0.134577,0.831152,-0.0539612
-0.113731,0.904508,-0.0659514,-0.0903114,0.646109,0.102054,-0.132939,0.812775,-0.0467628
-0.113731,0.904508,-0.0659514,-0.0890654,0.62586,0.109644,-0.131334,0.794765,-0.0397083
-0.125268,0.848214,-0.0419157,-0.0889592,0.606261,0.116573,-0.131109,0.776627,-0.0329615
-0.0874672,0.791667,-0.043768,-0.0895987,0.586715,0.123407,-0.130863,0.757773,-0.0264806
-0.0893203,0.756958,-0.0552951,-0.0902168,0.566583,0.130198,-0.130638,0.738027,-0.0204017
-0.10809,0.697105,-0.109859,-0.0899934,0.545237,0.13619,-0.129968,0.71629,-0.0163185
-0.0958164,0.673389,-0.10022,-0.0883,0.522346,0.140936,-0.127625,0.692999,-0.0133457
-0.0918858,0.643932,-0.0755209,-0.0853175,0.498156,0.144585,-0.123987,0.668311,-0.0110136
-0.0928278,0.632846,-0.0641918,-0.0815788,0.472687,0.146816,-0.1197,0.642642,-0.00989005
-0.0583698,0.622502,-0.0596142,-0.0774885,0.445897,0.146811,-0.114465,0.615985,-0.0108898
-0.0690109,0.576094,-0.041826,-0.0731851,0.418383,0.145943,-0.109339,0.588224,-0.0123594
-0.0913644,0.561593,-0.0418958,-0.0689137,0.391071,0.146374,-0.104793,0.560926,-0.0125272
-0.0202095,0.563852,-0.0293762,-0.0649725,0.365155,0.149245,-0.0992393,0.535586,-0.0100506
-0.00207816,0.557181,-0.00541943,-0.0615533,0.340645,0.153054,-0.0939453,0.511998,-0.0062259
-0.00155909,0.532737,-0.0048229,-0.0586241,0.317818,0.157118,-0.0892269,0.490043,-0.0022151
0.014911,0.486143,-0.0161962,-0.0562489,0.296035,0.161586,-0.0848165,0.468617,0.00188475
-0.029302,0.462709,-0.0474818,-0.0542572,0.27454,0.167003,-0.0817543,0.447434,0.00620595
-0.0441057,0.433581,-0.0656427,-0.0525638,0.25281,0.172942,-0.0793418,0.425862,0.0105891
-0.0558869,0.419798,-0.0762341,-0.0508916,0.231145,0.178178,-0.0772339,0.404508,0.0139836
-0.0929674,0.356734,-0.0631576,-0.0482287,0.211503,0.182572,-0.074939,0.384303,0.0167472
-0.0929674,0.356734,-0.0631576,-0.0455659,0.191861,0.186966,-0.07269,0.364503,0.0194554
-0.0402933,0.341369,-0.0508856,-0.0423065,0.173487,0.190785,-0.0688478,0.346034,0.0217912
-0.0415848,0.336372,-0.0190612,-0.0386316,0.155763,0.193837,-0.0647012,0.328471,0.0239652
0.00855945,0.322442,-0.000193041,-0.0347862,0.138006,0.197241,-0.0594675,0.310949,0.0268174
-0.0372077,0.311644,0.0143641,-0.0307811,0.120037,0.201667,-0.0550973,0.293353,0.0309059
0.00359326,0.29757,0.0169094,-0.0266908,0.102206,0.206551,-0.049915,0.275963,0.0354125
0.0132948,0.306286,0.0117162,-0.0226857,0.0848974,0.210892,-0.0447258,0.259607,0.0391927
0.0386506,0.313003,0.0254501,-0.0190214,0.0687391,0.214551,-0.0394673,0.24484,0.0425039
0.0613852,0.29399,0.0145772,-0.0157406,0.0544664,0.217529,-0.0342351,0.231835,0.0448633
-0.0126672,0.280853,0.00756128,-0.0131523,0.0426649,0.219782,-0.0312671,0.22125,0.0463253
0.00611505,0.260648,0.00976772,-0.0112671,0.0332071,0.22195,-0.028672,0.21277,0.0477186
0.0345125,0.241057,0.0100466,-0.0100104,0.0253578,0.224703,-0.0261767,0.205643,0.0496638
0.0246593,0.228926,0.0201905,-0.00933958,0.0185098,0.227478,-0.0245026,0.199398,0.0517938
0.0434395,0.203648,0.0312175,-0.0091374,0.0125779,0.229582,-0.0229456,0.19367,0.0534441
0.0962788,0.183388,0.0397517,-0.00938276,0.00797772,0.231015,-0.0208016,0.188956,0.0545744
0.0576505,0.169004,0.0462064,-0.00989439,0.00505002,0.232192,-0.019734,0.185687,0.0555606
0.0798483,0.158955,0.0495289,-0.0105339,0.00348584,0.233188,-0.018369,0.18362,0.0564161
0.106772,0.161903,0.0520837,-0.0110669,0.00246487,0.23395,-0.0163885,0.182185,0.0570759
0.0882729,0.178455,0.0377612,-0.0113762,0.0012521,0.234179,-0.0145984,0.180922,0.0569141
0.0919207,0.188355,0.0203454,-0.0114616,-0.000503877,0.233822,-0.0125518,0.17935,0.055833
0.0094341,0.186119,0.0074382,-0.0112808,-0.0026221,0.233423,-0.0119349,0.177409,0.0544736
-0.00576073,0.189796,0.00784827,-0.0107698,-0.0047829,0.233385,-0.0113106,0.175539,0.0535046
0.0236231,0.192433,0.0135772,-0.0100244,-0.00663471,0.233284,-0.00988142,0.174062,0.0526069
0.0783776,0.191223,0.0246798,-0.00916182,-0.00782611,0.232949,-0.00727092,0.173238,0.0517195
0.0808788,0.181547,0.028631,-0.00819273,-0.00825046,0.232272,-0.00455822,0.172988,0.0505949
0.0573437,0.17176,0.0285713,-0.00717039,-0.00792911,0.231138,-0.00231829,0.173279,0.0490426
0.0936301,0.158617,0.0311797,-0.00621199,-0.00717105,0.230142,0.000539914,0.173728,0.0477093
0.0599913,0.152419,0.0219546,-0.00544523,-0.00626392,0.22922,0.00248036,0.174191,0.0462912
0.0792451,0.146723,0.0196498,-0.00489164,-0.00529285,0.227905,0.00455817,0.174594,0.044469
0.0560093,0.154126,0.0223104,-0.00443388,-0.00438571,0.22595,0.0060358,0.175073,0.0421102
0.0667984,0.172447,0.0229059,-0.00399748,-0.00347858,0.223963,0.00767872,0.17591,0.0397791
0.0664633,0.175133,0.0299462,-0.00377409,-0.00263538,0.222264,0.00907333,0.17672,0.0379174
0.0513091,0.166103,0.0172561,-0.00384901,-0.00196262,0.22065,0.00984463,0.177167,0.0359225
-0.000477894,0.163326,0.0190333,-0.0041049,-0.00147083,0.219164,0.0093874,0.177373,0.0341284
0.0645979,0.159272,0.0209137,-0.00429701,-0.00118152,0.217934,0.0103033,0.177294,0.0326584
0.0187263,0.15406,0.0120889,-0.00430799,-0.00102008,0.216927,0.010461,0.176988,0.0312605
0.0364892,0.142248,0.0270692,-0.00405256,-0.00098636,0.216208,0.0112319,0.176326,0.0304721
0.0478028,0.144494,0.0246098,-0.00365873,-0.00103793,0.215745,0.0123493,0.175639,0.0299007
0.0384777,0.156429,0.0314377,-0.00336073,-0.00105747,0.215516,0.0131639,0.175235,0.029707
0.0997233,0.154621,0.0299858,-0.00331846,-0.000863984,0.215351,0.0149365,0.175013,0.0295507
0.0645726,0.161522,0.0376955,-0.0057263,0.0016943,0.215271,0.0135696,0.17725,0.0296353
0.0645726,0.161522,0.0376955,-0.00813414,0.00425259,0.215191,0.0122299,0.179443,0.0297181
0.0645726,0.161522,0.0376955,-0.010542,0.00681088,0.215111,0.0109171,0.181591,0.0297993
0.0912,0.172148,0.0485742,-0.0147714,0.0095184,0.214999,0.00837792,0.184056,0.0300652
0.0523573,0.165334,0.0591145,-0.0202365,0.0120128,0.215175,0.00390172,0.186126,0.0308185
0.0756344,0.172997,0.0586705,-0.02682,0.0141983,0.216277,-0.00111551,0.188005,0.032456
0.0861612,0.188443,0.0485015,-0.0344476,0.0160855,0.218083,-0.00684499,0.189863,0.0345464
0.0332271,0.195639,0.0486808,-0.0431831,0.0176851,0.219164,-0.0146043,0.191546,0.0358887
0.0234609,0.195891,0.0377084,-0.0533461,0.0188798,0.218637,-0.0238027,0.192804,0.0354083
0.024489,0.197628,0.0373372,-0.0652453,0.0197657,0.216267,-0.0344982,0.193769,0.0331241
0.00501268,0.185684,0.0450693,-0.0790515,0.0207475,0.212277,-0.047238,0.194569,0.0294534
0.0156818,0.19388,0.0660259,-0.0949455,0.0224217,0.206445,-0.0615557,0.196196,0.0244692
0.0228605,0.189182,0.0714297,-0.112842,0.0250653,0.199547,-0.0774062,0.198647,0.0186487
-0.0476005,0.186838,0.06149,-0.13239,0.0286357,0.192234,-0.095967,0.201909,0.0123387
-0.050003,0.187816,0.0330131,-0.152993,0.032696,0.185273,-0.115238,0.205607,0.00592994
-0.0877059,0.19761,0.0124032,-0.174,0.0366606,0.178844,-0.135275,0.209332,-0.000240851
-0.155253,0.209541,0.00670156,-0.194922,0.0399539,0.172873,-0.156178,0.212564,-0.00595335
-0.213814,0.221732,0.000787438,-0.215599,0.042182,0.167371,-0.177594,0.21493,-0.0112105
-0.207515,0.234134,0.0113195,-0.236085,0.0433128,0.162253,-0.198268,0.216423,-0.0157761
-0.199552,0.236689,0.0156567,-0.256527,0.0436342,0.157304,-0.218328,0.217143,-0.0199966
-0.2886,0.23001,0.0162809,-0.27713,0.0436358,0.152218,-0.239924,0.217402,-0.024256
-0.271028,0.229611,0.0167673,-0.29802,0.0436056,0.147025,-0.261018,0.217617,-0.0285248
-0.320709,0.22782,-0.000936689,-0.319304,0.0434157,0.142098,-0.283071,0.217634,-0.0328014
-0.371475,0.219948,0.0139647,-0.341111,0.0426823,0.137565,-0.306209,0.216962,-0.0363081
-0.349515,0.220295,0.04759,-0.363705,0.0414163,0.133778,-0.329218,0.215788,-0.0383413
-0.371736,0.220485,0.0168881,-0.386907,0.0397561,0.131099,-0.352806,0.214255,-0.0398623
-0.386668,0.200457,-0.00778375,-0.410162,0.0375847,0.12875,-0.376273,0.211851,-0.0415227
-0.421037,0.186218,-0.0214742,-0.43314,0.0348379,0.125964,-0.399687,0.208647,-0.0438516
-0.490584,0.180372,-0.0362865,-0.455724,0.0317503,0.122497,-0.423637,0.205055,-0.0470984
-0.458542,0.164661,-0.0369505,-0.477807,0.0286734,0.118817,-0.445977,0.201232,-0.0505022
-0.508074,0.149789,-0.0263459,-0.499273,0.0257776,0.115775,-0.468255,0.197365,-0.0529997
-0.528571,0.16064,-0.0282059,-0.52011,0.0230308,0.113213,-0.489881,0.193939,-0.0550145
-0.620551,0.177938,-0.0325507,-0.540702,0.0202203,0.111003,-0.512675,0.190865,-0.0567314
-0.599864,0.190712,-0.0137346,-0.561432,0.0169943,0.109133,-0.534734,0.1877,-0.0577036
-0.629921,0.183875,0.0127301,-0.582599,0.013779,0.107445,-0.557382,0.184472,-0.0579495
-0.61704,0.173263,0.0194984,-0.604352,0.0112773,0.106236,-0.579893,0.181797,-0.0575855
-0.632556,0.158549,0.0129408,-0.62652,0.0100433,0.10589,-0.602671,0.180122,-0.0565143
-0.667336,0.157255,-0.0147438,-0.648753,0.0103326,0.106151,-0.625752,0.179949,-0.055423
-0.731471,0.163652,-0.0206238,-0.670751,0.0120601,0.106731,-0.649424,0.181316,-0.054158
-0.764531,0.18218,-0.00872482,-0.692472,0.0147462,0.107674,-0.673013,0.183965,-0.0523254
-0.777149,0.179572,0.0166719,-0.714129,0.0180929,0.108734,-0.69632,0.187157,-0.0499068
-0.770679,0.149577,0.0290591,-0.735861,0.0210667,0.110849,-0.719104,0.18932,-0.0462552
-0.770679,0.149577,0.0290591,-0.757592,0.0240405,0.112963,-0.741433,0.191439,-0.0426766
-0.770679,0.149577,0.0290591,-0.779324,0.0270143,0.115078,-0.763315,0.193516,-0.0391696
-0.861735,0.145161,0.0208221,-0.800779,0.0296898,0.117235,-0.786309,0.195171,-0.0358558
-0.89163,0.165612,0.00678278,-0.821616,0.0322801,0.11952,-0.808836,0.197119,-0.0327637
-0.904571,0.171471,0.00646328,-0.841824,0.0348278,0.12173,-0.830554,0.199102,-0.029813
-0.947988,0.185547,0.0291651,-0.861841,0.0371518,0.123344,-0.852519,0.201109,-0.0270518
-0.978306,0.202459,0.0512391,-0.881708,0.0393905,0.124756,-0.874505,0.20333,-0.0241028
-0.994762,0.204889,0.0646762,-0.901427,0.0418423,0.126284,-0.896234,0.205764,-0.0208292
-1.0361,0.201074,0.0597157,-0.920868,0.0445817,0.127962,-0.918084,0.208354,-0.017574
-1.01651,0.206248,0.0663132,-0.940043,0.0478112,0.130066,-0.938844,0.211477,-0.0138344
-1.05678,0.202288,0.0771201,-0.958962,0.0511685,0.132276,-0.959744,0.214584,-0.00984914
-1.017,0.191664,0.101221,-0.977733,0.0540358,0.134679,-0.979284,0.216935,-0.0052736
-1.03704,0.180848,0.104015,-0.996503,0.0559655,0.136995,-0.998834,0.218105,-0.000817265
-1.09458,0.171224,0.0890941,-1.01508,0.0575865,0.139557,-1.01896,0.218755,0.00349167
-1.08073,0.16803,0.07172,-1.03334,0.0590477,0.142897,-1.03808,0.219173,0.00812913
-1.17076,0.173409,0.064112,-1.05127,0.0602638,0.147227,-1.05831,0.219449,0.0134925
-1.18637,0.182497,0.0581469,-1.06895,0.0613946,0.152069,-1.0782,0.219819,0.0191303
-1.21047,0.187353,0.082896,-1.08635,0.0626854,0.156996,-1.09789,0.220434,0.025234
-1.19902,0.196535,0.114079,-1.10335,0.0641359,0.161838,-1.11658,0.221378,0.0317557
-1.20723,0.193358,0.146137,-1.12014,0.0654052,0.165944,-1.13484,0.222061,0.0380678
-1.1671,0.191648,0.16559,-1.13726,0.0657798,0.168836,-1.15227,0.22182,0.0434525
-1.24318,0.197773,0.168419,-1.15486,0.0648335,0.171089,-1.17133,0.220412,0.0481599
-1.26774,0.19721,0.180941,-1.17288,0.0626727,0.172757,-1.19092,0.21783,0.0524494
-1.33737,0.206285,0.176094,-1.19132,0.0597129,0.17403,-1.21192,0.214699,0.0561698
-1.38232,0.212266,0.138985,-1.20989,0.056849,0.174759,-1.23353,0.211843,0.0585412
-1.36744,0.16539,0.108233,-1.22788,0.0550717,0.175223,-1.25384,0.209173,0.0599892
-1.29622,0.126121,0.0867749,-1.24459,0.0552331,0.175569,-1.27106,0.20767,0.0608642
-1.3027,0.1097,0.0654738,-1.25984,0.057557,0.175606,-1.28664,0.207988,0.0609929
-1.33235,0.103385,0.0708275,-1.274,0.0612658,0.175558,-1.30143,0.20953,0.0611426
-1.34563,0.110739,0.0931629,-1.28746,0.0651344,0.17567,-1.31551,0.211346,0.0618926
-1.34214,0.113323,0.119242,-1.30028,0.0680549,0.175761,-1.3286,0.212247,0.0631283
-1.35945,0.1145,0.131933,-1.31229,0.0695373,0.175425,-1.34098,0.211745,0.0641756
-1.38533,0.127071,0.131233,-1.32344,0.0698799,0.174674,-1.3528,0.210387,0.0647807
-1.43141,0.142682,0.141863,-1.33405,0.0697218,0.173465,-1.36477,0.208878,0.0651374
-1.46055,0.138138,0.151012,-1.34423,0.0698727,0.171947,-1.37667,0.207611,0.0653673
-1.42216,0.143208,0.148642,-1.35377,0.0706201,0.170621,-1.38692,0.207056,0.065733
-1.46842,0.148905,0.151504,-1.36269,0.0717297,0.169731,-1.3973,0.20698,0.0665768
-1.47058,0.139658,0.129529,-1.37117,0.0725943,0.168831,-1.40707,0.206481,0.0669537
-1.41526,0.125274,0.121918,-1.37904,0.0731179,0.167345,-1.41494,0.20537,0.0665967
